day_of_week,away_team,home_team,length_of_game_min,outcome,home_wins,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,G,PPG,SHOOTOUTS
5,3,10,142,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
1,3,20,146,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
1,3,20,149,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
5,3,1,136,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,7,151,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
1,3,29,147,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,15,139,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,8,159,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
2,3,15,142,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
4,3,25,143,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,9,147,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
2,3,27,139,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,11,148,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
4,3,4,143,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,28,152,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,19,145,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
0,3,6,143,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,5,138,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
4,3,12,140,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,26,142,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
1,3,27,144,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,21,148,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,17,139,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,2,152,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
5,16,31,154,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
6,16,14,158,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
1,16,4,148,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
2,16,11,148,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
4,16,28,147,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
6,16,6,139,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
2,16,9,142,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,25,151,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
1,16,27,147,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
5,16,15,163,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
5,16,7,158,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
1,16,10,148,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,18,149,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
4,16,17,149,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
6,16,19,137,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
4,16,6,146,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
2,16,30,162,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,8,168,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
1,16,29,160,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,13,158,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
5,16,1,163,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
5,16,2,161,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
0,16,25,146,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
1,16,24,146,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,11,164,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
2,16,9,157,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
4,16,5,155,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
1,16,12,155,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
2,16,24,148,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
5,16,23,151,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
6,16,14,149,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,21,163,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
0,16,0,153,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
1,16,13,141,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,29,162,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
4,16,3,142,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,20,162,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
6,16,22,155,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
5,16,26,152,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
3,16,7,172,1,0,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
4,16,1,151,0,1,16,28,82,45,30,7,97,1,262,250,4,2,0,0,3,3,63,258,24,59,284,79,2,5,13,12,2439,11,2646,1,4,512,122,6
2,21,11,144,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,28,139,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,4,149,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,22,151,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,30,143,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
4,21,5,156,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,9,151,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
1,21,26,150,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
2,21,12,151,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
6,21,17,145,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
2,21,19,146,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
2,21,17,148,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
4,21,29,158,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,1,140,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,15,154,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
2,21,24,151,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,23,154,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,13,159,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
1,21,0,157,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,2,156,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
0,21,18,136,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,3,144,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
1,21,18,145,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,10,146,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
1,21,22,154,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,12,162,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,5,143,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
4,21,20,154,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
1,21,10,150,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,25,139,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
4,21,7,153,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
6,21,16,149,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
1,21,14,145,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
6,21,19,160,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,8,131,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
1,21,30,149,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,21,3,144,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
1,21,27,149,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
3,21,15,150,1,0,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
0,21,6,146,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
2,21,31,143,0,1,29,28,82,25,46,11,61,0,210,294,1,4,-1,0,3,4,30,239,13,57,235,76,6,11,9,9,2539,8,2785,1,1,504,87,5
5,17,22,148,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
1,17,0,147,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
4,17,13,150,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,23,153,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
6,17,19,173,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,12,142,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,26,157,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
4,17,16,145,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,14,149,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
4,17,31,145,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,18,149,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
1,17,21,149,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,10,147,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
2,17,3,133,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
6,17,30,156,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
1,17,2,158,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,8,153,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,18,147,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,26,143,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,5,145,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
0,17,27,151,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
0,17,20,132,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
1,17,15,143,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,25,154,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,22,142,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
4,17,6,156,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
1,17,8,158,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
4,17,19,145,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
1,17,28,152,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
2,17,4,146,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,11,155,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
2,17,27,147,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,30,150,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,2,169,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,9,143,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
1,17,1,143,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,7,140,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
5,17,24,160,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
0,17,29,144,1,0,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
1,17,20,158,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
3,17,5,142,0,1,28,26,82,27,46,9,63,0,245,302,3,5,-1,0,3,4,35,225,16,42,212,80,6,14,8,8,2562,10,2540,1,2,547,77,8
